folioviv	ingresotrim	edad	hor_1	hijos_viv	antiguedad	focos_inca	focos_ahor	renta	estim_pago	tot_resid	tot_hom	tot_muj	tot_hog	factor
100720005	83934.77	59	0	0	34	3	9	0	1800	2	1	1	1	203
100720006	489.11	29	0	2	34	0	10	0	3000	5	3	2	1	203
100738202	27298.33	55	48	2	35	1	6	0	1300	3	1	2	1	183
100738203	1715.46	70	0	0	25	0	9	0	1000	3	2	1	1	183
100738204	9323.2	60	15	0	31	0	6	0	1000	2	1	1	1	183
100738205	15513.8	50	0	0	0	0	5	1200	0	3	2	1	1	183
100738206	16963.74	69	48	0	40	0	6	0	2500	4	2	2	1	183
100761301	14086.95	65	0	15	15	0	10	0	1000	8	2	6	3	185
100761302	14165.2	71	0	0	36	0	8	2000	0	4	1	3	1	185
100761303	2934.78	76	0	0	15	3	4	0	1200	5	4	1	1	185
100761304	1985.85	69	0	12	25	1	4	0	2000	15	6	9	3	185
100761305	3316.29	72	5	7	35	5	0	0	700	2	1	1	1	185
100761306	8266.3	51	48	0	13	0	29	0	1000	1	1	0	1	185
100773801	22578.67	47	40	3	10	0	8	0	1500	5	2	3	1	206
100773802	15639.34	54	44	0	20	2	5	0	1000	4	3	1	1	206
100773803	16342.62	19	50	0	0	5	4	0	1000	4	2	2	1	206
100773804	19180.32	55	70	0	27	0	9	0	1500	7	3	4	1	206
100773805	19426.22	54	45	0	30	2	7	0	2000	12	4	8	2	206
100773806	30718.01	39	78	0	12	3	3	0	2000	6	5	1	1	206
100781401	14673.91	55	48	3	15	0	8	0	2000	3	2	1	1	218
100781403	31499.99	45	42	0	16	0	15	0	3000	5	3	2	1	218
100781404	41722.8	49	45	2	20	6	6	0	7000	3	0	3	1	218
100781405	199565.21	74	0	0	6	0	20	0	3000	2	1	1	1	218
100781406	30243.42	66	0	0	16	0	30	0	6000	3	2	1	1	218
100797701	35311.45	43	40	0	0	0	6	800	0	5	3	2	1	208
100797702	37868.84	61	48	0	19	5	14	0	8000	5	3	2	1	208
100797704	34804.91	65	20	0	26	0	15	0	3000	3	2	1	1	208
100803901	6456.52	69	0	0	41	0	5	0	2000	2	1	1	1	189
100803902	8393.47	54	70	0	0	5	3	0	2000	9	3	6	1	189
100803905	6163.04	70	0	2	38	3	8	0	1500	2	1	1	1	189
100803906	69211.93	60	50	0	40	0	6	0	1000	3	2	1	1	189
100824501	11597.76	30	48	0	25	0	15	1500	0	1	1	0	1	187
100824502	7336.95	86	0	0	30	4	0	0	1000	1	1	0	1	187
100824504	14233.68	56	48	0	15	0	8	0	3000	6	1	5	1	187
100824505	2347.82	40	0	3	0	4	3	1000	0	5	1	4	1	187
100824506	21399.44	51	40	0	20	0	10	0	2500	3	2	1	1	187
100829601	24590.16	34	0	0	0	4	11	3000	0	3	2	1	1	180
100829602	15220.31	60	36	5	30	0	10	0	1500	1	0	1	1	180
100829603	41704.88	46	50	0	27	0	11	0	1500	4	1	3	1	180
100829604	14852.45	63	40	0	30	0	13	0	3000	3	2	1	1	180
100829605	36393.43	58	48	0	30	1	5	0	1200	4	1	3	1	180
100829606	3436.71	83	18	12	30	3	4	0	2000	3	2	1	1	180
100837001	1614.13	79	0	0	20	4	2	0	1800	3	2	1	1	197
100837002	37418.47	40	99	0	15	0	15	0	3500	1	1	0	1	197
100837004	18831.52	49	48	0	20	0	4	0	2500	1	1	0	1	197
100837005	7483.69	73	0	0	0	0	5	0	1500	1	1	0	1	197
100837006	22010.86	60	0	0	15	5	15	0	2500	5	3	2	1	197
100840201	31773.46	50	0	0	0	4	7	2500	0	3	2	1	1	174
100840202	5966.85	68	0	0	20	0	8	0	2500	2	1	1	1	174
100840203	91988.93	53	55	0	17	0	13	0	2500	7	2	5	1	174
100840204	33911.59	51	40	0	26	4	3	0	3000	15	7	8	4	174
100840205	29834.24	51	38	4	35	0	7	0	1200	3	1	2	1	174
100840206	71552.47	59	43	0	28	0	10	0	2500	6	2	4	1	174
100842301	33749.99	69	0	0	30	0	13	0	2500	3	1	2	1	189
100842302	59351.08	57	48	4	29	0	10	0	4400	2	1	1	1	189
100842304	34454.31	59	48	0	30	3	4	0	700	5	3	2	1	189
100842305	23478.26	57	0	0	30	0	30	0	4000	4	1	3	1	189
100842306	12804.45	73	63	0	25	7	3	0	3000	2	1	1	1	189
100843801	26557.37	60	50	0	31	2	3	0	1500	2	1	1	1	192
100843802	16288.51	48	12	3	29	0	13	0	2500	2	1	1	1	192
100843803	18629.49	37	48	0	0	0	6	2000	0	8	5	3	1	192
100843804	7888.51	62	37	2	0	3	4	1500	0	2	1	1	1	192
100843805	422.95	55	42	0	18	0	10	0	3000	3	2	1	1	192
100843806	27993.43	35	0	0	15	0	15	0	3000	3	2	1	1	192
100853401	24510.32	57	35	0	31	1	4	0	2000	2	1	1	1	184
100853403	65919.11	44	45	3	29	0	12	1200	0	4	3	1	1	184
100853404	56983.69	59	90	0	0	0	10	0	2000	7	4	3	1	184
100853405	23478.26	61	0	0	29	0	9	0	3500	2	1	1	1	184
100853406	1927.17	62	7	0	0	4	0	0	2500	1	0	1	1	184
100858702	46721.29	44	50	0	0	0	14	0	1500	2	1	1	1	195
100858703	52254.06	38	50	0	25	15	0	0	4000	5	2	3	1	195
100858704	22131.14	77	0	0	27	0	9	0	2000	2	1	1	1	195
100858705	42280.29	40	40	0	25	0	12	0	3000	2	1	1	1	195
100858706	6639.34	60	0	3	27	2	6	0	1700	1	0	1	1	195
100860901	81929.34	57	42	0	13	0	8	0	2000	4	3	1	1	180
100860903	6896.73	78	0	0	0	4	2	0	2000	4	1	3	1	180
100860904	9671.08	30	126	0	30	2	8	0	2500	4	3	1	1	180
100860906	5869.56	74	0	2	0	0	10	0	1500	1	0	1	1	180
100869502	1540.76	75	0	9	18	0	10	0	1500	5	4	1	1	181
100869503	8804.34	24	0	4	0	0	2	0	800	3	2	1	1	181
100869504	15637.49	31	48	2	0	0	9	0	2500	2	1	1	1	181
100869506	13803.24	48	50	0	0	4	0	800	0	1	1	0	1	181
100902601	30983.59	42	30	1	20	1	19	0	3000	1	0	1	1	203
100902603	22696.7	51	55	0	15	29	5	0	5000	3	2	1	1	203
100902604	73770.49	77	0	0	30	0	10	0	4000	2	1	1	1	203
100902605	187377.03	51	0	0	20	4	23	0	8000	3	2	1	1	203
100902606	45491.79	59	0	0	20	13	0	0	6000	2	1	1	1	203
100903003	205434.76	60	48	0	30	0	15	6700	0	5	2	3	1	258
100913201	33812.14	73	0	3	21	0	13	0	2000	1	0	1	1	183
100913203	17900.55	59	40	0	35	0	6	0	2000	3	1	2	1	183
100913204	39281.75	62	60	0	35	2	7	0	2500	4	2	2	1	183
100913205	3878.45	50	20	0	30	0	5	1100	0	4	1	3	1	183
100913206	1740.33	69	0	7	32	2	14	0	3500	5	2	3	1	183
100914302	15749.99	38	60	0	20	0	6	2300	0	4	2	2	1	199
100914303	4040.2	75	0	1	0	0	7	0	3500	2	0	2	1	199
100914304	29152.17	48	56	0	30	0	7	0	1500	8	2	6	1	199
100914305	23478.26	44	40	0	15	0	10	0	4000	5	3	2	1	199
100914306	6104.34	66	42	0	40	3	2	0	1500	10	6	4	1	199
100920801	31475.39	23	6	0	40	0	15	0	2000	1	1	0	1	186
100920802	41557.37	28	48	0	30	0	4	0	2500	1	1	0	1	186
100920803	18331.94	28	50	0	30	0	22	0	2000	2	1	1	1	186
100920806	67622.93	30	48	0	15	1	9	2000	0	3	2	1	1	186
100925401	41086.95	54	92	0	30	4	3	1800	0	5	2	3	1	167
100925402	5282.6	36	48	0	31	0	10	0	2000	5	2	3	1	167
100925403	35217.39	58	0	3	25	0	7	0	2500	4	1	3	1	167
100925404	10271.73	79	0	0	27	17	5	0	2500	3	1	2	1	167
100925406	71413.03	41	45	0	30	3	7	0	2500	1	1	0	1	167
100932702	55081.96	50	40	0	12	0	24	0	6000	6	2	4	1	207
100932703	37672.1	27	48	0	23	0	8	2000	0	4	2	2	1	207
100932704	60865.56	57	4	2	22	0	13	0	3000	3	1	2	1	207
100932705	24934.41	52	48	2	28	0	11	0	2000	2	0	2	1	207
100937901	25434.77	49	48	0	30	2	8	0	5000	4	2	2	1	211
100937902	73565.21	57	45	0	30	0	16	5500	0	3	2	1	1	211
100937903	25434.78	49	60	0	34	0	16	0	3000	3	2	1	1	211
100937904	29005.42	34	46	2	0	0	7	2500	0	3	1	2	1	211
100937905	122038.03	54	50	0	30	0	8	1800	0	3	2	1	1	211
100937906	25679.34	54	0	0	20	0	8	0	4000	6	1	5	1	211
100939502	22010.86	67	0	0	12	0	7	0	3500	1	1	0	1	206
100939504	49402.17	42	54	0	16	2	10	0	4500	4	2	2	1	206
100939505	50771.73	56	0	1	7	2	9	0	4000	2	1	1	1	206
100939506	19076.08	65	3	0	20	0	9	0	3500	2	1	1	1	206
100943601	6491.8	59	0	3	16	0	6	0	1500	3	1	2	1	191
100943602	30639.33	45	70	0	16	0	11	0	2000	5	3	2	1	191
100943603	22377.03	44	40	4	0	1	9	1500	0	1	0	1	1	191
100943604	7524.58	46	48	0	15	0	7	0	1500	3	2	1	1	191
100943605	13868.84	45	48	0	16	3	5	0	1500	3	1	2	1	191
100943606	12295.07	45	0	0	17	2	4	0	2000	4	3	1	1	191
100960003	9391.3	46	48	0	0	0	4	800	0	2	1	1	1	184
100960005	15285.32	33	48	0	0	5	2	1200	0	2	1	1	1	184
100960006	12228.26	50	54	0	0	0	3	0	1000	4	2	2	1	184
100974202	97582.84	34	40	0	27	0	8	0	1200	1	1	0	1	172
100974203	100441.98	46	72	0	30	3	5	0	2000	3	2	1	1	172
100974204	1019.32	52	20	3	32	0	6	0	2500	2	0	2	1	172
100974205	2983.42	20	0	0	0	4	2	900	0	2	0	2	1	172
100977302	28540.75	60	24	0	18	5	3	0	3500	4	3	1	1	199
100977303	36684.76	37	48	0	12	8	3	0	3000	1	1	0	1	199
100977304	58451.07	58	48	0	16	0	7	0	2000	3	1	2	1	199
100977305	24458.47	37	60	0	0	0	7	0	2000	4	1	3	1	199
100977306	3228.26	61	0	0	15	8	1	2500	0	4	3	1	1	199
100993801	33958.99	62	0	0	10	0	10	0	3000	3	2	1	1	174
100993802	30388.51	57	45	0	19	1	12	0	3000	1	1	0	1	174
100993803	23152.13	42	55	2	0	0	13	0	2500	3	0	3	1	174
100993804	44262.28	45	0	1	0	1	10	1500	0	2	1	1	1	174
100993805	176121.11	44	50	0	25	0	15	0	4000	3	1	2	1	174
100993806	27405.73	42	20	0	0	0	19	3500	0	3	2	1	1	174
100995402	6383.15	32	70	0	20	0	9	1500	0	7	4	3	1	196
100995403	84619.55	44	60	0	18	0	22	0	2500	5	3	2	1	196
100995404	14321.72	71	30	4	30	0	8	2200	0	1	0	1	1	196
100995405	31793.45	63	48	0	15	0	33	0	4000	4	1	3	1	196
100995406	18342.38	41	44	0	17	1	8	0	3500	2	0	2	1	196
100998701	4893.92	61	28	7	0	1	4	1000	0	3	2	1	1	192
100998702	25887.52	45	28	2	20	0	8	0	1500	4	1	3	1	192
100998703	12295.07	43	60	5	10	0	5	0	1300	10	8	2	1	192
100998704	2065.57	33	0	1	15	0	7	0	1200	4	2	2	1	192
100998705	30947.68	37	96	0	0	1	3	1500	0	1	1	0	1	192
100998706	67079.47	49	60	2	17	7	0	0	2000	3	2	1	1	192
101000902	20739.11	58	72	4	0	0	9	1600	0	4	1	3	1	194
101000903	26070.63	45	96	0	0	7	0	1500	0	5	3	2	1	194
101000905	27048.88	26	0	0	0	0	6	0	1200	4	2	2	1	194
101000906	58793.47	49	60	4	0	4	4	0	1200	2	0	2	1	194
101005501	56494.55	60	35	0	23	0	8	1900	0	2	1	1	1	193
101005502	26413.03	43	52	0	16	2	7	0	1200	5	2	3	1	193
101005503	24456.52	42	0	0	1	0	8	0	1500	3	2	1	1	193
101005504	29152.15	49	56	0	20	0	10	0	2500	5	3	2	1	193
101005505	17608.69	34	54	0	0	0	4	1400	0	2	1	1	1	193
101005506	10271.73	47	48	0	15	0	6	0	1200	4	2	2	1	193
101017601	46672.1	49	50	0	23	0	9	0	3000	3	1	2	1	180
101017602	25893.42	23	52	0	22	1	9	0	1500	1	1	0	1	180
101017603	25278.65	36	48	0	0	1	7	0	4500	4	3	1	1	180
101017605	14754.09	38	0	0	20	0	12	0	2000	1	1	0	1	180
101017606	26557.36	59	0	0	21	5	5	0	1500	2	1	1	1	180
101035001	2113.04	67	0	6	0	0	9	0	1200	4	2	2	1	180
101035002	17119.55	50	72	0	26	0	6	0	1400	4	2	2	1	180
101035003	17364.11	66	35	5	26	5	2	0	1200	3	2	1	1	180
101035004	20690.2	69	30	0	26	7	8	0	1200	2	1	1	1	180
101035006	11934.76	60	48	0	26	0	7	0	1200	4	1	3	1	180
101071201	34850.37	47	48	2	21	0	7	0	2000	2	0	2	1	153
101071202	13375.68	24	0	2	0	0	5	1400	0	6	4	2	1	153
101071204	24165.73	49	48	0	24	0	6	0	1500	3	2	1	1	153
101071205	22375.69	56	0	0	22	0	6	0	2200	4	2	2	1	153
101071206	35950.27	75	0	2	22	0	10	0	1500	1	0	1	1	153
101089302	2054.34	59	35	0	26	6	2	0	1200	8	4	4	1	140
101089303	33994.54	43	62	0	0	3	4	1500	0	5	2	3	1	140
101089304	10516.3	45	54	3	0	5	0	1500	0	2	1	1	1	140
101089305	24114.11	46	40	0	13	0	10	0	3000	3	3	0	1	140
101089306	29204.99	43	50	0	12	0	8	0	1200	6	3	3	1	140
101094801	32262.28	29	48	0	20	0	5	0	1200	3	2	1	1	180
101094802	28918.01	26	48	0	0	0	7	800	0	2	1	1	1	180
101094803	24558.66	46	72	6	15	4	0	0	1200	4	3	1	1	180
101094804	17655.72	67	18	2	21	0	7	0	2000	2	0	2	1	180
101094805	11749.15	45	46	2	20	2	11	0	2500	3	1	2	1	180
101094806	4426.22	57	0	0	19	0	4	0	2000	3	1	2	1	180
101107401	13499.99	48	84	0	15	0	8	0	2000	2	1	1	1	195
101107402	52826.08	51	0	3	25	6	7	0	3000	4	1	3	2	195
101107404	26608.68	54	55	0	23	0	15	0	2600	6	4	2	1	195
101107405	7336.95	65	0	0	25	0	6	0	2000	2	1	1	1	195
101107406	303260.86	54	0	0	24	7	5	0	300	4	1	3	1	195
101123701	55868.84	65	0	2	7	0	9	0	3800	1	0	1	1	196
101123702	48393.42	37	40	0	8	0	10	0	4000	4	1	3	1	196
101123703	20151.62	43	40	0	6	0	13	0	6000	3	1	2	1	196
101123704	82524.58	44	56	0	10	0	11	0	4000	4	2	2	1	196
101123705	24786.87	59	0	4	5	0	9	0	2500	2	1	1	1	196
101137901	10271.73	22	48	0	0	6	0	1500	0	2	0	2	1	179
101137903	64687.49	55	45	0	22	8	2	0	3500	3	1	2	1	179
101137904	45024.43	50	80	0	23	0	15	0	3000	6	3	3	1	179
101137905	25679.33	32	48	0	0	0	11	0	2000	5	4	1	1	179
101137906	19076.08	57	0	0	25	0	8	0	3000	3	2	1	1	179
101165501	137934.78	48	84	0	12	0	8	4500	0	1	1	0	1	191
101165502	1467.39	68	0	11	30	1	2	0	1200	3	2	1	1	191
101165504	30913.02	23	55	0	5	1	5	1300	0	3	2	1	1	191
101165505	7630.42	68	20	0	15	0	3	0	1500	1	0	1	1	191
101165506	11005.42	60	30	0	27	0	9	0	1800	4	3	1	1	191
101179601	13721.3	40	0	3	22	3	2	0	2000	4	2	2	1	195
101179602	23606.55	42	99	2	0	2	4	0	1500	2	1	1	1	195
101179603	40460.63	33	50	0	23	0	10	1500	0	7	3	4	1	195
101179604	110655.71	35	0	0	0	0	8	2000	0	3	1	2	1	195
101179605	16465.56	54	8	0	15	4	2	1600	0	1	0	1	1	195
101179606	24344.25	28	60	1	0	5	0	1400	0	2	0	2	1	195
101183001	42676.62	56	0	0	17	0	8	0	2000	4	2	2	1	201
101183002	41564.83	48	63	0	0	5	1	2300	0	5	3	2	1	201
101183004	48815.21	50	60	0	0	3	6	2000	0	1	1	0	1	201
101183005	7336.95	46	49	0	20	1	5	2000	0	4	3	1	1	201
101183006	16828.5	55	63	0	0	0	6	0	1000	2	1	1	1	201
101188201	18855.24	52	48	0	18	0	9	0	2000	5	1	4	1	184
101188202	31077.34	52	45	1	17	0	8	0	3000	4	1	3	1	184
101188203	27054.67	46	96	0	16	0	17	0	2000	1	1	0	1	184
101188204	17333.68	49	48	0	20	5	2	0	1500	5	2	3	1	184
101188205	10565.3	37	25	0	0	4	0	0	1500	4	1	3	1	184
101188206	25856.35	26	0	0	0	3	3	0	1500	6	3	3	1	184
101193301	9342.38	48	40	5	26	4	4	0	2000	4	1	3	1	213
101193302	13659.43	47	46	1	20	2	3	0	1000	9	2	7	1	213
101193303	19467.37	28	60	0	1	0	3	0	1500	4	1	3	1	213
101193304	5869.56	88	0	13	26	3	1	0	3500	8	3	5	1	213
101193305	54586.95	60	0	5	20	1	6	0	1000	7	2	5	1	213
101193306	105016.3	58	72	0	18	6	10	0	2500	3	2	1	1	213
101199801	25573.76	30	60	0	0	5	2	1000	0	4	3	1	1	171
101199802	69836.03	53	48	0	23	0	11	0	1800	3	2	1	1	171
101199803	11016.39	31	48	0	14	2	6	1000	0	3	1	2	1	171
101199805	22377.04	48	60	0	23	0	6	0	1200	7	3	4	1	171
101199806	13180.32	50	0	0	20	6	12	0	1600	7	5	2	2	171
101209401	47934.76	44	0	0	18	0	10	0	3000	5	1	4	1	184
101209403	1467.39	42	0	0	19	0	11	0	3000	5	2	3	1	184
101209404	7043.47	70	0	0	15	0	9	0	2000	4	2	2	1	184
101209405	14257.16	42	70	2	8	2	2	1000	0	3	2	1	1	184
101217704	6295.08	47	65	0	19	0	8	0	1200	3	2	1	1	181
101217706	29803.26	24	84	0	0	0	7	0	2000	5	4	1	1	181
101234901	14585.86	49	32	0	20	0	4	0	1000	3	1	2	1	179
101234903	71706.5	51	40	0	15	0	6	0	1500	7	3	4	1	179
101234904	33148.34	41	66	0	15	3	10	0	2500	5	2	3	1	179
101234905	46043.78	45	0	0	0	0	6	2400	0	8	3	5	1	179
101234906	7826.08	45	48	0	18	0	7	0	1500	6	4	2	1	179
101241501	13940.21	26	84	0	20	10	0	1000	0	5	3	2	1	191
101241502	29719.56	44	91	0	17	6	0	0	1000	4	3	1	1	191
101241503	15798.89	39	36	3	25	7	0	0	1500	4	1	3	1	191
101241504	3152.43	66	0	12	20	5	0	0	400	3	2	1	1	191
101241506	18342.38	37	14	0	25	0	6	0	1000	6	2	4	1	191
101267601	41065.53	21	45	0	0	6	0	0	1200	3	2	1	1	174
101267602	11562.29	41	60	0	15	0	10	0	1200	5	4	1	1	174
101267603	23606.54	33	40	0	0	4	3	800	0	4	2	2	1	174
101267604	29409.83	37	48	1	0	3	3	0	4000	7	5	2	1	174
101267605	19278.66	55	48	0	21	0	6	0	1500	5	3	2	1	174
101267606	12688.5	77	24	0	0	0	6	0	1200	2	1	1	1	174
101276001	8217.39	56	28	6	0	1	4	0	1000	8	5	3	1	191
101276002	15065.21	50	48	0	24	0	10	0	1200	6	3	3	1	191
101276004	12913.04	40	42	3	0	3	0	1000	0	4	3	1	1	191
101276005	2347.82	50	30	0	22	1	2	0	900	8	5	3	3	191
101276006	5184.78	43	0	4	20	1	5	0	1000	5	1	4	1	191
101283201	14027.05	43	59	4	0	0	6	0	1200	4	2	2	1	181
101283202	10093.91	39	27	1	25	0	7	1200	0	2	0	2	1	181
101283203	8950.26	41	48	3	0	6	1	1000	0	3	2	1	1	181
101283204	16657.45	42	40	0	10	0	6	900	0	5	3	2	1	181
101283205	28367.4	31	65	0	0	4	5	0	1000	2	1	1	1	181
101283206	13524.86	24	0	0	26	0	14	0	1500	1	0	1	1	181
101284301	1614.13	77	0	4	39	6	0	1000	0	2	0	2	1	185
101284302	35217.39	57	98	0	24	5	3	0	1500	1	1	0	1	185
101284303	10663.03	35	0	2	0	2	4	1500	0	3	2	1	1	185
101284304	94279.88	51	50	0	24	7	5	0	1500	6	4	2	1	185
101284305	18195.65	70	0	0	23	0	10	0	1200	3	2	1	1	185
101284306	27146.73	30	0	0	4	3	1	0	800	4	1	3	1	185
101286801	6491.8	66	0	0	24	0	7	0	1500	8	4	4	1	184
101286802	31229.48	26	60	0	0	0	7	1400	0	3	2	1	1	184
101286803	9590.15	57	6	2	23	7	2	0	1500	2	1	1	1	184
101286804	29262.26	57	48	0	25	2	6	0	1500	5	3	2	1	184
101286805	8114.74	58	0	4	24	3	4	0	1000	2	1	1	1	184
101286806	21635.4	60	42	0	0	6	1	1200	0	4	4	0	1	184
101289401	46932.04	45	0	0	26	0	15	0	1000	10	4	6	2	181
101289402	26315.2	43	81	0	25	0	11	0	1500	4	2	2	1	181
101289403	17119.52	46	30	5	26	0	9	700	0	5	1	4	1	181
101289404	7508.14	54	38	8	25	0	9	0	1200	3	2	1	1	181
101289405	22617.38	50	48	0	23	8	2	0	2000	5	3	2	1	181
101289406	19741.27	21	90	0	0	2	3	1500	0	3	2	1	1	181
101293701	61947.54	57	84	0	10	1	8	0	1000	6	4	2	1	180
101293702	3686.06	53	35	3	20	1	5	0	1700	2	1	1	1	180
101293703	25967.21	35	90	0	25	0	5	0	1200	3	1	2	1	180
101293704	9295.07	59	0	2	20	14	0	0	1700	1	0	1	1	180
101293705	18934.41	25	80	0	20	0	5	1200	0	2	0	2	1	180
101296901	12042.36	41	45	4	0	3	1	1200	0	4	0	4	1	180
101296902	34483.67	35	90	0	21	2	4	0	1200	5	2	3	1	180
101296903	17461.94	49	99	0	25	3	4	0	1000	3	2	1	1	180
101296904	6603.24	45	0	0	14	0	2	800	0	5	3	2	1	180
101296905	14331.51	36	65	2	25	1	6	0	1200	3	2	1	1	180
101298501	12022.8	18	48	0	20	3	1	0	500	1	0	1	1	187
101298502	13157.6	54	84	0	25	8	0	0	2500	5	3	2	1	187
101298503	17315.2	53	48	0	40	0	7	0	1500	4	2	2	1	187
101298504	2347.82	58	16	3	25	7	0	0	1200	2	0	2	1	187
101298505	16532.59	24	24	0	0	3	1	0	600	1	1	0	1	187
101298506	782.6	62	0	5	0	4	3	0	500	5	2	3	1	187
101304601	13967.2	76	20	5	0	1	6	2300	0	2	1	1	1	204
101304602	55573.75	31	40	0	0	3	4	3000	0	4	3	1	1	204
101304604	29508.19	59	0	0	26	2	6	0	3000	5	2	3	1	204
101304605	25573.77	52	40	0	0	0	10	2800	0	4	3	1	1	204
101304606	18786.88	26	62	0	0	0	10	3000	0	3	2	1	1	204
101310001	27244.54	52	56	0	0	0	9	0	2000	3	2	1	1	224
101310002	51018.24	56	45	0	32	0	9	0	3000	3	2	1	1	224
101310003	18141.84	62	52	0	28	0	7	0	2500	3	1	2	1	224
101310005	33016.29	60	40	0	0	0	11	0	4000	5	3	2	1	224
101312201	38162.97	33	40	0	0	0	15	0	6000	4	3	1	1	211
101312202	46819.87	52	45	0	16	0	13	0	3000	5	1	4	1	211
101312203	20262.42	33	0	0	0	0	7	2500	0	4	2	2	1	211
101312204	6563.53	64	0	2	23	0	8	0	3000	2	1	1	1	211
101312205	43508.27	57	40	0	24	0	9	0	5000	4	3	1	1	211
101312206	157127.05	62	48	0	12	0	20	0	5000	4	3	1	1	211
101315301	72391.3	37	23	0	1	0	8	0	5000	3	2	1	1	235
101315302	22304.34	65	56	0	0	0	9	0	3500	3	2	1	1	235
101315303	2690.21	50	16	0	0	3	4	3000	0	4	3	1	1	235
101315304	15322	54	40	2	30	0	10	0	3000	6	3	3	1	235
101315305	44021.73	60	0	0	24	1	10	0	4000	3	2	1	1	235
101315306	10291.28	70	12	5	20	0	10	0	2000	1	0	1	1	235
101318801	177049.17	38	40	0	0	0	25	4500	0	6	3	3	1	205
101318802	18245.88	47	46	0	0	1	7	0	1800	2	2	0	1	205
101318803	23385.24	60	51	0	0	12	0	0	2500	4	2	2	1	205
101318804	7081.96	74	0	0	0	1	5	0	2000	2	1	1	1	205
101318805	6196.72	48	4	2	0	0	25	0	5000	3	0	3	1	205
101318806	11429.5	58	0	0	31	0	10	0	5000	3	1	2	1	205
101327401	24163.02	55	0	0	20	0	10	0	2000	6	4	2	1	192
101327402	29523.89	47	54	0	16	9	0	0	1500	3	2	1	1	192
101327403	31475.52	44	40	0	14	0	10	0	1800	5	1	4	1	192
101327404	67010.85	36	60	0	14	0	12	0	1700	6	3	3	1	192
101327405	71415.48	40	48	0	14	0	21	0	1800	6	3	3	1	192
101327406	26902.17	38	40	0	15	3	7	0	3000	3	1	2	1	192
101337701	21516.38	40	48	0	18	5	3	0	1200	6	3	3	1	172
101337702	19918.02	42	55	0	18	6	0	0	1300	4	1	3	1	172
101337703	21983.6	40	60	0	0	5	0	0	1100	4	2	2	1	172
101337704	11975.4	54	40	2	0	5	0	0	1100	5	1	4	1	172
101337705	13190.15	26	72	0	0	2	1	1300	0	4	1	3	1	172
101337706	65409.8	43	45	0	19	0	9	0	2500	5	4	1	1	172
101352901	28540.72	37	45	0	20	0	4	0	1000	5	2	3	1	205
101352902	10222.81	33	60	0	0	0	6	0	900	3	2	1	1	205
101352903	13157.6	46	54	3	0	0	6	1400	0	3	1	2	1	205
101352904	81195.64	40	24	1	0	0	5	0	1000	2	1	1	1	205
101352905	9684.77	40	48	6	15	7	0	0	1200	6	3	3	1	205
101352906	38152.17	42	0	0	9	1	7	0	900	5	2	3	1	205
101355501	12472.82	23	25	0	20	13	0	1500	0	4	3	1	1	196
101355502	31842.35	41	44	0	14	5	1	0	1200	5	2	3	1	196
101355503	17657.59	59	48	0	16	5	0	0	1000	9	4	5	1	196
101355504	5869.56	52	25	0	15	0	2	0	1000	1	1	0	1	196
101355505	15701.06	41	46	0	15	3	4	0	1200	5	1	4	1	196
101372601	6491.8	70	0	0	15	4	0	0	1000	4	1	3	1	189
101372602	19918.02	19	50	0	0	4	1	1400	0	3	1	2	1	189
101372603	21442.6	40	40	0	15	2	4	0	1500	4	2	2	1	189
101372604	15172.12	29	0	0	0	0	4	0	1200	4	1	3	1	189
101372605	13180.31	21	40	1	10	6	2	0	2500	8	3	5	3	189
101372606	12786.88	41	0	0	10	0	7	0	1000	5	3	2	1	189
101383001	7923.91	70	0	0	7	0	10	0	4000	2	1	1	1	158
101383002	67010.86	27	60	0	10	1	10	0	1800	3	2	1	1	158
101383003	6789.12	54	0	4	0	0	8	0	1500	1	0	1	1	158
101383004	24945.65	40	42	0	13	1	4	0	1500	3	1	2	1	158
101383005	18146.73	43	73	0	0	0	7	0	1000	7	4	3	1	158
101383006	31001.07	36	46	0	0	0	9	0	1000	3	2	1	1	158
101394201	28044.19	31	70	0	13	0	6	0	1000	2	1	1	1	168
101394202	31035.55	36	53	0	12	7	0	0	1000	5	4	1	1	168
101394203	15066.28	59	0	0	0	5	0	0	1200	8	2	6	1	168
101394204	2734.8	58	0	0	0	5	0	800	0	2	2	0	1	168
101394205	19715.46	38	0	0	13	3	3	0	1500	5	2	3	1	168
101394206	14767.94	44	94	0	13	0	10	0	800	4	2	2	1	168
101395301	37027.15	42	0	0	13	0	8	0	2000	5	3	2	1	160
101395302	8833.69	67	63	0	18	5	0	0	2000	2	1	1	1	160
101395303	75570.63	33	0	0	13	8	2	0	2000	5	2	3	1	160
101395306	17021.73	32	0	2	0	0	6	1500	0	3	2	1	1	160
101399801	26852.45	40	72	0	14	0	6	0	1250	5	2	3	1	167
101399802	8306.55	66	12	0	13	0	6	0	800	2	1	1	1	167
101399803	41409.83	37	50	0	14	0	6	0	1200	4	3	1	1	167
101399804	32213.1	33	48	0	0	3	6	1000	0	4	1	3	1	167
101399805	13081.96	59	50	0	14	4	1	0	800	4	1	3	1	167
101399806	17272.62	30	30	0	0	0	7	800	0	4	2	2	1	167
101404402	14086.95	35	24	0	10	0	22	0	1200	4	1	3	1	174
101404403	21423.91	30	0	0	0	6	4	0	1200	3	2	1	1	174
